order_id,house_number,road,suburb,state_district,state,postcode,city
b99c6e7ebc617de1969090c2e86daa12,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
813cf45e6ce0340dd40c4cfa73076b96,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
3d410227585ca516c8a9dcd8f6aad1ab,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
bf5b2dc1c4448db0f97237cc20ab6786,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
c094c1bfb3a8b1dfa2e3fe21737801b3,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
39945bc7e3266ee5778d35c28df42f73,18,Калашный переулок,район Арбат,Центральный административный округ,Москва,115054,
603e0433e245c22bb119ad7909cf1e42,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
001662da857b5a39bb402aacf3145f86,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
8b0eef66a3c9c26f56eda1e006b8e306,,"МКАД, 25-й километр",район Бирюлёво Восточное,Южный административный округ,Москва,115582,
4985d20d24b856fca56223d77bd9f6ef,37А к14 с7,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
3a6ce8fd70d92a7a809cb5cc75cdce0f,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
da1e899d6d0cb5de312ee4b7ad9211bb,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
14bb91562e649e079e030df27809e1f7,14 с6,Большая Садовая улица,Тверской район,Центральный административный округ,Москва,123001,
b7d702b7c59628847d082360178eba01,,Шереметьевское шоссе,,,Московская область,141426,Химки
a5b81ec742a0ad8cecdbc83493be9f63,,Садовая-Спасская улица,Красносельский район,Центральный административный округ,Москва,115054,
44e20c6768420627b1d2b9586eacf400,,Калужское шоссе,Столбово,Новомосковский административный округ,Москва,117465,поселение Сосенское
6dc0b26ff217a7ae451ade96c81d9662,3,улица Можайский Вал,Дорогомилово,Западный административный округ,Москва,УЛИЦА МОЖАЙСКИЙ ВАЛ,район Дорогомилово
70fb6653dbf18660896cb8a3c4092c38,,улица Жирохова,Южный,,Московская область,141733,
444146a19f8b452beda9eb074ac59b75,47 к1,Дубнинская улица,Восточное Дегунино,Северный административный округ,Москва,127474,район Восточное Дегунино
8d0f82dee24915819c5529df358ed3ab,4,Михневская улица,район Бирюлёво Восточное,Южный административный округ,Москва,115547,
56c8ca14b3b01a0bd506bce72dd492df,8 с1,улица Казакова,Басманный район,Центральный административный округ,Москва,105064,
0feafca72bf53ab54067a282c63a625c,2,Минская улица,район Раменки,Западный административный округ,Москва,119192,
884fb1a676b07880a221d5c08f0e733e,2/38 с1,Пятницкая улица,район Замоскворечье,Центральный административный округ,Москва,115054,
3a8563f8e5ce7290b1dbb5c373734299,1,площадь Сретенские Ворота,Мещанский район,Центральный административный округ,Москва,107045,
f94034a981ef08e72d13268c0a0c219f,12,проспект Академика Туполева,микрорайон Авиационный,,Московская область,142007,Домодедово
8bddedefa91cc849e9235b891bc51d1d,6,улица Барболина,Сокольники,Восточный административный округ,Москва,107014,район Сокольники
79fba31fbb2b4d61641a9d2d732bcf3a,46,улица Полбина,Печатники,Юго-Восточный административный округ,Москва,109388,район Печатники
0e5b0074d091b11207be22b85d102091,8,улица Академика Бакулева,район Тёплый Стан,Юго-Западный административный округ,Москва,117513,
9dabe7ea32d0084378c774d3e9916bc1,3,улица Ивана Бабушкина,Академический,Юго-Западный административный округ,Москва,117292,Академический район
df27e1906bffcf0eba983b1ffd247b89,9,улица Трофимова,,Южный административный округ,Москва,115432,Даниловский район
f39e3b63804869c53dc9c868088e2867,18,Молодёжная улица,,,Московская область,141707,Долгопрудный
7d48a4af87da608fd1a925e4d2f2e4bc,,,Люберецкие поля,Юго-Восточный административный округ,Москва,143988,район Некрасовка
6ce8a3188d8afd2374648810761c4b0c,46,Митинская улица,Митино,Северо-Западный административный округ,Москва,125430,район Митино
8193d7ff613fe2a7c6621ce0f05514c5,31/18 к1,проспект 60-летия Октября,Академический,Юго-Западный административный округ,Москва,117449,Академический район
717a36042d00c743dab51e8a388b8213,7 к3,Кременчугская улица,район Фили-Давыдково,Западный административный округ,Москва,121357,
710a714a850b632e5fd38d651536824e,18,Лесная улица,Тверской район,Центральный административный округ,Москва,125047,
f0e0f1971823dc4f48be8cc48c8843ae,12 к3,Коломенская улица,Нагатинский Затон,Южный административный округ,Москва,115142,район Нагатинский Затон
950c127b6e4c8fde66acf0748a109019,4 с3,Алма-Атинская улица,Братеево,Южный административный округ,Москва,115408,район Братеево
a58922d6789f07c678a9d2c20b08853e,21 к3,Новоясеневский проспект,район Ясенево,Юго-Западный административный округ,Москва,117593,
fcd4f9a10132b6a0331b48e641bb9668,8,улица Климашкина,Пресненский район,Центральный административный округ,Москва,123557,
e858b9d2852fc55e8bd4d749fb633ded,29,Верхняя Первомайская улица,район Измайлово,Восточный административный округ,Москва,105122,
2955affefe460acb1a91c714c3f6d9f6,7,улица лётчика Ивана Фёдорова,Ивакино,,Московская область,141400,Химки
323611b5eb1bc087d1a8b44bc92c8ad4,56А,Нижегородская улица,Нижегородский,Юго-Восточный административный округ,Москва,109052,Нижегородский район
ce9b425e54d30db08662ae7f58358216,67 к2,Сиреневый бульвар,Восточное Измайлово,Восточный административный округ,Москва,105484,район Восточное Измайлово
bebde1d18427973a032464b6dba9d319,10 к4,Матвеевская улица,Матвеевское,Западный административный округ,Москва,121357,район Очаково-Матвеевское
69f8bbe3cfc3782fc6e80fdc7f983f85,4,Старый Зыковский проезд,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
a1e2de1aff79dfe888d793e0fdb7a04c,15,3-й Монетчиковский переулок,район Замоскворечье,Центральный административный округ,Москва,115054,
b52cf980fa239fe06a353e1d3f018a88,22 с11,Новосущёвская улица,Марьина Роща,Северо-Восточный административный округ,Москва,127055,район Марьина Роща
81539c92afc92aac0801d7e5f5ab5642,3 к2,Пулковская улица,Головинский,Северный административный округ,Москва,125565,Головинский район
9bed519586311922943727e5c45e3eb9,16,Мирской проезд,Микрорайон Салтыковка,Восточный административный округ,Московская область,143930,район Новокосино
22e5f7df64bf76a0a3f521417871f169,9 к3,проспект Ракетостроителей,Лихачёво,,Московская область,141707,Долгопрудный
7dc07eed8db79cdfdc61ccf5d19b4b36,9,улица Лескова,Бибирево,Северо-Восточный административный округ,Москва,127543,район Бибирево
7319a23416e81e8566c8361b5baea462,3,улица Ивана Бабушкина,Академический,Юго-Западный административный округ,Москва,117292,Академический район
2be7a46d563a993f950eb86d2e720533,,Ленинградский проспект,Беговой,Северный административный округ,Москва,125167,район Беговой
7027f25e81512817a2f44587865de454,68,проспект Мира,Мещанский район,Центральный административный округ,Москва,129110,
a54bdc64c7ab7bc818599dbb3048b8be,26/10,Шоссейная улица,Печатники,Юго-Восточный административный округ,Москва,109388,район Печатники
df67de0615b0635ea3efd4e2ecb2f6ca,17 к1,Симферопольское шоссе,Дрожжино,,Московская область,142718,Булатниковское сельское поселение
146f7599a1ff6f2ac1527fcb8a642f9a,11 к1,улица Кибальчича,Алексеевский,Северо-Восточный административный округ,Москва,127427,Алексеевский район
4a8adfc877d14e2d49d465c1bde8c839,21 к14,Открытое шоссе,Метрогородок,Восточный административный округ,Москва,105122,район Метрогородок
5968123fd5b499f51a568d7bdd17bad6,9 к3,улица Тёплый Стан,район Тёплый Стан,Юго-Западный административный округ,Москва,117465,
38c150c48ae1344db0590ab2293ddc4f,4,Тепличный переулок,район Щукино,Северо-Западный административный округ,Москва,123298,
835483831989f6995dc8f6bd58ef74dd,6-8 к1,Яузская улица,Таганский район,Центральный административный округ,Москва,109240,
aebf3896a8aa300b035863efc02aa1ee,1,улица Орджоникидзе,Донской,Южный административный округ,Москва,115419,Донской район
bcfff2430939cae6e54ff759bf5b0797,58,улица Богданова,Солнцево,Западный административный округ,Москва,119619,район Солнцево
c66dbda2481f9c19a261936acc315cf2,33,Озёрная улица,Очаково,Западный административный округ,Москва,121357,район Очаково-Матвеевское
def6ac5e4bc924d04ebcfe4e30252c38,,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
7e22ca144eef0716fecb91b99be70cc7,5,Петровско-Разумовский проезд,Савёловский район,Северный административный округ,Москва,127083,
669e190ac8df6f525031dd4e2ba6d6eb,7 с4,Мантулинская улица,Пресненский район,Центральный административный округ,Москва,123317,
8b10c5a1e75454f729807df246f9e1f8,,улица Руставели,Бутырский,Северо-Восточный административный округ,Москва,127254,Бутырский район
893de7713238f54ee11cb16929a3830b,78 к1,Ленинградский проспект,Сокол,Северный административный округ,Москва,119049,район Сокол
2278ed420a2916a6d28314f904d3fc03,23,улица Верхняя Масловка,Савёловский район,Северный административный округ,Москва,127083,
546ca79033485c256f5dbfd4e7dcc022,6 с1,5-й Монетчиковский переулок,район Замоскворечье,Центральный административный округ,Москва,115054,
03e45d335b4eaf498d74bca1c7cbc4f3,,Лесная улица,Тверской район,Центральный административный округ,Москва,127055,
3902e8e94696d7bcce8d005399d2dfdd,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
30b4fd763724968f2a18c1f13730095d,10,6-я Кожуховская улица,Кожухово,Юго-Восточный административный округ,Москва,115193,Южнопортовый район
b36e76b68a0e75cb254e40b8a7e4fa69,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
66bd305cc3758290c6d6a3ca2de4c201,14 с4,Красноказарменная улица,район Лефортово,Юго-Восточный административный округ,Москва,111024,
ba00a1d8453e1e78f7b2c90873605e57,,шоссе Энтузиастов,район Лефортово,Центральный административный округ,Москва,109544,
d833bb2f3812d1dfa96b188bb18e7b00,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
ad6ff801513ca3eea8ebdeb7849b1dc1,6,улица Чистяковой,Микрорайон Кутузовский,,Московская область,143005,Одинцовский район
5eec20272367acf70bff758487ba802f,32,Красноармейская улица,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
f0fc2f306485364d1ec65720a0a8a6a7,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
e79484a8213ab509e1af12c1611d8003,66,Шебашёвский переулок,Аэропорт,Северный административный округ,Москва,125315,район Аэропорт
78761817290a65d1c98a19ae73f395e9,104,Чечёрский проезд,район Южное Бутово,Юго-Западный административный округ,Москва,117041,
0e2f9e8f50e865ab1e7aa0a300717ccb,17Б,Бибиревская улица,Алтуфьевский,Северо-Восточный административный округ,Москва,127549,Алтуфьевский район
50c9caf7667490f8f770ac8fa5d0695d,,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125319,район Аэропорт
a01ce1a77bfccb19500aaf07d6bd1c56,5,улица Багрицкого,Кунцево,Западный административный округ,Москва,121357,Можайский район
1c2fc54cc16c3214f5dda1c11326868a,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
ad956f835ddda86ed8e6b90548f6dce2,51,Чечёрский проезд,район Южное Бутово,Юго-Западный административный округ,Москва,117041,
fbf67b6be6ae61d27b7d9c5e9bbfb792,14 к1,Юрловский проезд,Отрадное,Северо-Восточный административный округ,Москва,127566,район Отрадное
548fa01e3b6565bf1140806ae9d7cfe2,12 к2,улица Рогова,район Щукино,Северо-Западный административный округ,Москва,123098,
7096af90831c22b7ce483c6a134096bd,2/10,улица Академика Грушина,Лобаново,,Московская область,141402,Химки
8623060dbf4e1abc6273fc4b4f9610e3,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
3dc1f7d14fb4c12594564a27d8f84fe4,,,Люберецкие поля,Юго-Восточный административный округ,Московская область,140009,район Некрасовка
97295a8f2bc67eee5c4a7245708d4b4c,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
9fbace2799f23c49fe4141a90cd08346,16/1,Сеславинская улица,район Филёвский Парк,Западный административный округ,Москва,121309,
e742c85715e2369b3486e5e2f5ba17b4,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
9dedfec4c5a4d5772bd68c63779d23df,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
97927a6a3957b0605bdcdfd62846ac1d,5/2,улица Наташи Ковшовой,Очаково,Западный административный округ,Москва,121357,район Очаково-Матвеевское
e4af4ce722d4ecac21b4c32113fbe422,5 к2,улица Маяковского,Железнодорожный,,Московская область,143989,Балашиха
b1a4718d25310deaf3bb9b40994635fd,,проспект Ракетостроителей,Лихачёво,,Московская область,141707,Долгопрудный
3c1262f8c90b6adfbe91c5bdc725b955,,"МКАД, 47-й километр",район Тропарёво-Никулино,Западный административный округ,Москва,119606,
9f5b51b5f7460a4fb35084a270d24e23,18,Лесная улица,Тверской район,Центральный административный округ,Москва,125047,
8b3c7a8c6ca4f5ee25281e99c1badfe7,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
1991209db3f578a87a2098cee374deec,5/2,улица Наташи Ковшовой,Очаково,Западный административный округ,Москва,121357,район Очаково-Матвеевское
bf3aad482c001cf01208b992e8e2239b,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
60ea36a0840ca914b573e2d6e32c042a,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
cc67c4aef48e16a9e8c3834f516a33a4,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
9503e9ebf869bf8c17643f44f910dbd7,1,улица Горбунова,Сетунь,Западный административный округ,Москва,121596,Можайский район
27be54391adcf693d85ec5532d88f6af,16,улица Некрасова,Южный,,Московская область,143900,Балашиха
c87695efe5f9696fb9e4c24a8ef089dd,,проезд Серебрякова,Свиблово,Северо-Восточный административный округ,Москва,127427,район Свиблово
75b2a0cf74da638141b227b89b908665,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
e6b27b1d61468b543659bbe0e2fbb406,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
ec2af74c0119cc4d0523b9f11c2bd9f4,9,Малахитовая улица,Ростокино,Северо-Восточный административный округ,Москва,129128,район Ростокино
f1fd7e0987fff5299590c2c9149410a7,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
89e1001316bfc1bcc009b8c16b39c453,77,улица Удальцова,Проспект Вернадского,Западный административный округ,Москва,119415,район Проспект Вернадского
6ac9ec2dbd826e8703af04905338a805,37А к14,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
28718b9d4bf7980bf5c5b5c325b18f4c,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
260b6f83206ebdb234dd2c85de3e1a9e,2 с19,Будайская улица,Ростокино,Северо-Восточный административный округ,Москва,129128,район Ростокино
409ae33618316ed7dd6878895830926c,25,,Люберецкие поля,Юго-Восточный административный округ,Москва,111674,район Некрасовка
ddb7be7a5fec34e4239ed8cce3aa2073,,2-я Магистральная улица,Хорошёвский район,Центральный административный округ,Москва,123290,
a57538fc0627c951e1750551cb459ce3,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
b16396be2bc0048e9f7ab894670c3a0d,2Б,проспект Мельникова,Родионово,,Московская область,141410,Химки
52f053997081e640df9a59ef85808583,72 к2,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
5447e0971578bea45bdde6a1838f6980,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
34b5c15740d45d8c3f4244ca7302fb33,37 к15,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
17b6ea554b129507f5963e0a6039be99,37А к4,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
b8841f2b01957acbc1f32d96701f2011,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
70615ebaaf9380e5d7db64d43fbf954d,5,Подмосковный бульвар,Павшинская Пойма,,Московская область,143405,Красногорск
aa694d91df1aceb6be6f137714235c9a,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
4495498c1bf38c0c24a0aa91b8e10261,,,Столбово,Новомосковский административный округ,Москва,108814,поселение Сосенское
754b3bfed335afc7e422f6273b5a2376,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
49868b21b18ea039fe1d1da6182fcc5d,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
c71082673b5c3da884647adcbee342f6,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
ddf23df32362fed06c568ef83a3104d0,11,улица Авиаконструктора Петлякова,,Новомосковский административный округ,Москва,142750,
e498f8da7cde09bd069bcb3495a6de67,8,2-й Саратовский проезд,район Текстильщики,Юго-Восточный административный округ,Москва,109125,
c784b4f5d62daaf5132b2e077eb9cecb,93В с1,Алтуфьевское шоссе,Лианозово,Северо-Восточный административный округ,Москва,127543,район Лианозово
19fe7b3f69858b0d4202f7076ee38c12,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
d70ff46f73100354b0fd2821f9e0771c,37А к4,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
b9c4aa7d72d3600217dcf36534e24f79,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
2855e9627f31181242b0968fbb0f52f5,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
6a2494eddadce3abd9e51e71690c5c86,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
9a9282141adc320c729aef1caa45df51,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
398520e2d88e87dc9e2f69c61b207611,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
e540ffc81b5d43bd56864ab0edbeff80,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
e854df0ac0e9e734f0581004c4c4cd02,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
512b551d48db0ff73b1a487a2dd819e9,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
a73df1928c6d8e3d952248e3bbb791eb,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
4615265c7a91f6b7815693eaf3fed079,37 к8,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
1061469540ebbcd5425a4cd7a0551d59,2,Лётная улица,микрорайон Авиаторов,,Московская область,143900,Балашиха
9e0c76508df7f71320d79f857e0376cd,6 к3,улица Маршала Захарова,Орехово-Борисово Северное,Южный административный округ,Москва,115569,район Орехово-Борисово Северное
3cb5dfd822d54794056fa4e963208c4c,5,Советская улица,Железнодорожный,,Московская область,143986,Балашиха
5951790ade43140377de39eb10b228fa,37 к15,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
e166a45e5e88d7f3de9458e3e7a67a15,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
1f5cc8c40621beb1a50fe443b26f02c6,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
0f5c495ff3d7f28439c9f1372ff9cc34,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
b9863ab9320dd1f592e6c342c399bb33,37А к4,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
9fbdefe47f9bbaf295f1820a374629bb,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
88c20a0f295e0999bab325152f9fb7f4,1А к4,Большая Юшуньская улица,Зюзино,Юго-Западный административный округ,Москва,117303,район Зюзино
d55171d65308b3e2871b28f5939e3627,24 к3,улица Генерала Глаголева,район Хорошёво-Мнёвники,Северо-Западный административный округ,Москва,123103,
4ae18cf53b9853a12e94b38ee6460408,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
73a5cdb00df1292279e8473208a1d75f,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
bfea25a9dfde655979b5a962dec8a4ca,20,Абрамцевская улица,Лианозово,Северо-Восточный административный округ,Москва,127543,район Лианозово
19214c7b4ee70e885c4110114fc8a8c7,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
ed5342874af893f15a648e71eea11e8d,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
d73639f69f89d9c7533d8bdc6860d888,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
b1fe6a391bf7c207014863aa525f4d00,39 с79,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
194c681dd0dcf6fec57eb142227bfb6b,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
fd803d733aff2deec3cfe8c182124736,12 с1,шоссе Энтузиастов,район Лефортово,Юго-Восточный административный округ,Москва,111024,
f7a7427615c1d1c69a40d81ab98d5aa0,29,Локомотивный проезд,Тимирязевский район,Северный административный округ,Москва,127238,
8683e027b2dff41b5b08e35b5d0278a3,1,Винницкая улица,район Раменки,Западный административный округ,Москва,119192,
1811ba7f3370239a4420061ec8c0fcba,56,Ленинградский проспект,Аэропорт,Северный административный округ,Москва,125167,район Аэропорт
799d1473052e24d28ac6dc2b53669c66,5А,Открытое шоссе,,Восточный административный округ,Москва,105187,район Богородское
0e6f15edc5b3268fa3e71d86fcf83ffb,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
be904dbac4d2055f562f7246f9d4b367,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
80aba36da29f212063bebd6fbfa39baa,,"МКАД, 25-й километр",район Бирюлёво Восточное,Южный административный округ,Москва,115582,
39bd1b944cbdfd4a79773355f3e79e8a,37 к15,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
b8f7b43bdc022f0019b8494858a2cb57,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
690229851a7552e6bf1861e1218b53ee,6,улица Чистяковой,Микрорайон Кутузовский,,Московская область,143005,Одинцовский район
c873cf57e3d8b037b6dc055418a1aaf3,21,1-я Тверская-Ямская улица,Тверской район,Центральный административный округ,Москва,125047,
2a995f7e4cbe569e35eee2d1858757f0,24/7,Мясницкая улица,Красносельский район,Центральный административный округ,Москва,115054,
fa61b46e56ae98fc4629a7cf4817526b,9 к4,Миусская площадь,Тверской район,Центральный административный округ,Москва,125047,
60b31e4f4e16a6f585703943558e2326,7 к1,улица Милашенкова,Бутырский,Северо-Восточный административный округ,Москва,127322,Бутырский район
627e6ddb740b524c60684ad7514deb9d,102 с4,проспект Мира,Алексеевский,Северо-Восточный административный округ,Москва,127427,Алексеевский район
2c6a4bd910ce3c1cb8f67e10921b39b9,4,Люсиновская улица,район Замоскворечье,Центральный административный округ,Москва,115054,
4269e83a97b54fc836d4e49bd307c157,15А,Институтская улица,Рупасово,,Московская область,141014,Мытищи
850fc280a79402f2b7e3618f7e09c2bc,37А к14 с6,Ленинградский проспект,Хорошёвский район,Северный административный округ,Москва,125167,
b08ca78e0795b6d5942c93d35e5a185c,10 к1,Малахитовая улица,Ростокино,Северо-Восточный административный округ,Москва,129128,район Ростокино
47018cd6221cb27aa851c91209c09ad8,46,Измайловский бульвар,Восточное Измайлово,Восточный административный округ,Москва,105122,район Восточное Измайлово
7af28337584f36e5d16b2482189cdc14,63,улица Свердлова,Балашиха-2,,Московская область,142200,Балашиха
f110289ba1113b7338b999e956c8d930,4,,Тверской район,Центральный административный округ,Москва,109012,
e816e6c6b4f991a458e26026972204a0,17,улица Мельникова,Южнопортовый район,Центральный административный округ,Москва,109044,Южнопортовый район
7efceb743895667bcffc449cd71ccb93,2,Лётная улица,микрорайон Авиаторов,,Московская область,143900,Балашиха
8c1e3e090a20d0df40627445ac8f6c8b,5,Театральный проезд,Тверской район,Центральный административный округ,Москва,109012,
f6c8cd363508ef5c1962efbfbede1525,4 к1,набережная Новикова-Прибоя,район Хорошёво-Мнёвники,Северо-Западный административный округ,Москва,123103,
b9b6089a63cc2c4299104b9d09b19770,6 к1,Краснополянская улица,Бусиново,Северный административный округ,Москва,125599,район Западное Дегунино
395ff794ce34c09d01b8d89f010ad29f,,,Люберецкие поля,Юго-Восточный административный округ,Московская область,140009,район Некрасовка
27ccaa56f42f479ef24b793b7880eb69,5 к4,6-я Радиальная улица,район Бирюлёво Восточное,Южный административный округ,Москва,115404,
bd5aac51d069cc345397d800b4909a81,4 к1,улица Тёплый Стан,район Тёплый Стан,Юго-Западный административный округ,Москва,117465,
87e41b88ba746c406ba06a2a5734d5d1,,Пионерская улица,Железнодорожный,,Московская область,143986,Балашиха
a612ea76230ee8daf98d1f0abb4537ce,14,3-е Почтовое отделение,Красная горка,,Московская область,140003,Люберцы
e51850ac84ed1c09038992a2b54135e2,,Пятницкое шоссе,Митино,Северо-Западный административный округ,Москва,125310,район Митино
2039fd44e957ee3ef0060d0dfc84d653,15,Чертановская улица,район Чертаново Северное,Южный административный округ,Москва,117525,район Чертаново Северное
439420a1d3c112c854edf5955def6183,9 к3,проспект Ракетостроителей,Лихачёво,,Московская область,141707,Долгопрудный
e6299b32a92e3065e8c94c3e233b6647,3,улица Ивана Бабушкина,Академический,Юго-Западный административный округ,Москва,117292,Академический район
a10b932ed4a809c738adbe8105e006d0,5,улица Николая Старостина,Новокосино,Восточный административный округ,Москва,111673,район Новокосино
fb70e317a84a66709823eefee06e5324,12,проспект Академика Туполева,микрорайон Авиационный,,Московская область,142007,Домодедово
ffa9cd99d52deb708eed6b3854c021bb,25 к2,Голубинская улица,район Ясенево,Юго-Западный административный округ,Москва,117593,
dd15b89b7b93953484268d4af1bac54a,7 к3,Кременчугская улица,район Фили-Давыдково,Западный административный округ,Москва,121357,
928519f0070c125bea55e92159e73027,56,улица Академика Анохина,район Тропарёво-Никулино,Западный административный округ,Москва,119602,
3a1ee75f3cd36deaa51c15f4144a8068,31/45,Новогиреевская улица,,Восточный административный округ,Москва,111397,район Перово
f8f3908cccbb2fea6046c74cb4dc5186,4,Алма-Атинская улица,Братеево,Южный административный округ,Москва,115408,район Братеево
203e3599a15958f70464ce0c7738fa44,9,улица Трофимова,,Южный административный округ,Москва,115432,Даниловский район
502ff96d8a1e3fdb3d7d6214f4ce9503,67 к2,Сиреневый бульвар,Восточное Измайлово,Восточный административный округ,Москва,105484,район Восточное Измайлово
8448c6be9e21d94e35dc8e859976ad7f,,,Люберецкие поля,Юго-Восточный административный округ,Москва,143988,район Некрасовка
8453bef1aa9ff7cb9fc511a829ccd4d3,29,Верхняя Первомайская улица,район Измайлово,Восточный административный округ,Москва,105122,
a8605705a7bfdab07d0f042591a1b48c,21 к14,Открытое шоссе,Метрогородок,Восточный административный округ,Москва,105122,район Метрогородок
ca6ffea9f1b520f91af9da2f02dc3fd7,,проспект Генерала Алексеева,Матушкино,Зеленоградский административный округ,Москва,124482,район Матушкино
cb468fa34dab2472537fa11e7297ec0d,22 с11,Новосущёвская улица,Марьина Роща,Северо-Восточный административный округ,Москва,127055,район Марьина Роща
ddc2be417796448dba55c5b66cfc7aa8,18,Лесная улица,Тверской район,Центральный административный округ,Москва,125047,
